PARA,00:00,01:00,SUNDAY,THE RUM SHACK
JAM SCONES,23:00,00:00,SUNDAY,THE RUM SHACK
RUM SHACK WILD CARD,20:00,23:00,SUNDAY,THE RUM SHACK
MANDIDEXTROUS,02:00,03:00,THURSDAY,GAS TOWER
CRUCAST: SKEPSIS B2B DARKZY FT WINDOW KID : KANINE,00:00,02:00,THURSDAY,GAS TOWER
POTTER PAYPER,23:00,00:00,THURSDAY,GAS TOWER
SHOSH PRESENTS 24H GARAGE GIRLS,21:30,23:00,THURSDAY,GAS TOWER
SPORTSBANGER X SHANGRILA - MEGARAVE IV,16:00,21:30,THURSDAY,GAS TOWER
ED REAL'S MORNING RUSH,05:00,06:00,FRIDAY,GAS TOWER
BOU & TURNO FEAT INJA & HARIBO,04:00,05:00,FRIDAY,GAS TOWER
SHY FX,03:00,04:00,FRIDAY,GAS TOWER
BBC RADIO 1 ESSENTIAL MIX LIVE FEAT BONOBO & ABSOLUTE,01:00,03:00,FRIDAY,GAS TOWER
GROVE (LIVE),00:15,01:00,FRIDAY,GAS TOWER
DIXON,23:00,00:15,FRIDAY,GAS TOWER
TSHA,22:00,23:00,FRIDAY,GAS TOWER
GOLDIE X MEDIC,20:00,22:00,FRIDAY,GAS TOWER
THE SAUCE / CARASEL,19:00,20:00,FRIDAY,GAS TOWER
WATCH THE RIDE,18:00,19:00,FRIDAY,GAS TOWER
CHARLI BRIX FT BASSI,17:00,18:00,FRIDAY,GAS TOWER
BRITTUNE & SPECTRE FEAT MC JOE RAYGUN,16:00,17:00,FRIDAY,GAS TOWER
SOLOMUN,04:00,06:00,SATURDAY,GAS TOWER
JAMIE JONES,02:30,04:00,SATURDAY,GAS TOWER
FATBOY SLIM,01:15,02:30,SATURDAY,GAS TOWER
FOLAMOUR: POWER TO THE PPL AV,00:00,01:15,SATURDAY,GAS TOWER
BITVERT (LIVE AV),23:30,00:00,SATURDAY,GAS TOWER
FUMEZ THE ENGINEER PRESENTS PLUGGED IN WITH VERY SPECIAL GUESTS,22:00,23:30,SATURDAY,GAS TOWER
"A COLLECTION OF RADICAL FILMS CURATED BY SHANGRILART FEATURING : DR D-SUBVERTISER, REEL NEWS, DARREN CULLEN AND MANY MORE.",17:15,18:00,SATURDAY,GAS TOWER
AI WEIWEI: YOURS TRULY - FILM WITH LIVE ACTIVATION,16:00,17:15,SATURDAY,GAS TOWER
"A COLLECTION OF RADICAL FILMS CURATED BY SHANGRILART FEATURING : DR D-SUBVERTISER, REEL NEWS, DARREN CULLEN AND MANY MORE.",15:00,16:00,SATURDAY,GAS TOWER
PARTY RESPONSE FEAT ARLO B2B A FOR ALPHA,04:00,05:00,SUNDAY,GAS TOWER
PARTIBOI69,02:00,04:00,SUNDAY,GAS TOWER
SAOIRSE,01:00,02:00,SUNDAY,GAS TOWER
MARIBOU STATE DJ,23:30,01:00,SUNDAY,GAS TOWER
ARCHIE HAMILTON,22:30,23:30,SUNDAY,GAS TOWER
ORCA SOUND PROJECT,21:30,22:30,SUNDAY,GAS TOWER
SARAH STORY,20:30,21:30,SUNDAY,GAS TOWER
SYREETA,19:30,20:30,SUNDAY,GAS TOWER
ISAAC CARTER,18:30,19:30,SUNDAY,GAS TOWER
ALI IS ME B2B ED ROCKSTAR,17:30,18:30,SUNDAY,GAS TOWER
BRIAN V,16:30,17:30,SUNDAY,GAS TOWER
"A COLLECTION OF RADICAL FILMS CURATED BY SHANGRILART FEATURING : DR D-SUBVERTISER, REEL NEWS, DARREN CULLEN AND MANY MORE.",17:15,18:00,SUNDAY,GAS TOWER
AI WEIWEI: YOURS TRULY - FILM WITH LIVE ACTIVATION,16:00,17:15,SUNDAY,GAS TOWER
"A COLLECTION OF RADICAL FILMS CURATED BY SHANGRILART FEATURING : DR D-SUBVERTISER, REEL NEWS, DARREN CULLEN AND MANY MORE.",15:00,16:00,SUNDAY,GAS TOWER
GHETTO KUMBE,02:10,03:00,THURSDAY,TRUTH STAGE
CAL JADER,01:50,02:10,THURSDAY,TRUTH STAGE
K.O.G,01:00,01:50,THURSDAY,TRUTH STAGE
AAA BADBOY,00:35,01:00,THURSDAY,TRUTH STAGE
EMMANUEL JAL & NYARUACH,23:50,00:35,THURSDAY,TRUTH STAGE
DJ HIPHOPPAPOTAMUS,23:30,23:50,THURSDAY,TRUTH STAGE
PONGO,23:00,23:30,THURSDAY,TRUTH STAGE
AAA BADBOY,22:30,23:00,THURSDAY,TRUTH STAGE
NOVA TWINS (EARACHE),21:45,22:30,THURSDAY,TRUTH STAGE
THE FLYING WHITE DOTS,21:15,21:45,THURSDAY,TRUTH STAGE
PIGS PIGS PIGS PIGS PIGS PIGS PIGS,20:30,21:15,THURSDAY,TRUTH STAGE
THE FLYING WHITE DOTS,20:00,20:30,THURSDAY,TRUTH STAGE
KAE TEMPEST (SPOKEN WORD),19:15,20:00,THURSDAY,TRUTH STAGE
DJ CHRIS TOFU,19:00,19:15,THURSDAY,TRUTH STAGE
BEANS ON TOAST,18:20,19:00,THURSDAY,TRUTH STAGE
DJ CHRIS TOFU,18:00,18:20,THURSDAY,TRUTH STAGE
THRILL COLLINS,17:15,18:00,THURSDAY,TRUTH STAGE
FIZZY GILLESPIE,16:45,17:15,THURSDAY,TRUTH STAGE
INTERGALACTIC BRASSTRONAUTS,16:00,16:45,THURSDAY,TRUTH STAGE
WELCOME TO GLASTONBURY - NEW YORK BRASS BAND AND FRIENDS,15:00,16:00,THURSDAY,TRUTH STAGE
VIBE ROULETTE,05:00,06:00,FRIDAY,TRUTH STAGE
MR BRUCE,04:10,05:00,FRIDAY,TRUTH STAGE
AAA BADBOY,03:40,04:10,FRIDAY,TRUTH STAGE
MISTA TRICK LIVE,02:40,03:40,FRIDAY,TRUTH STAGE
FIZZY GILLESPIE,02:10,02:40,FRIDAY,TRUTH STAGE
TIGGS DA AUTHOR,01:10,02:10,FRIDAY,TRUTH STAGE
FIZZY GILLESPIE,00:40,01:10,FRIDAY,TRUTH STAGE
DRS (LIVE),23:40,00:40,FRIDAY,TRUTH STAGE
DUCHIE,22:30,23:40,FRIDAY,TRUTH STAGE
LOS DEDOS,17:30,18:30,FRIDAY,TRUTH STAGE
CRAIG CHARLES & FRIENDS,14:00,17:30,FRIDAY,TRUTH STAGE
OH MY GOD! IT'S THE CHURCH,05:10,06:00,SATURDAY,TRUTH STAGE
PONY MONTANA,04:45,05:10,SATURDAY,TRUTH STAGE
WARMDUSCHER,04:00,04:45,SATURDAY,TRUTH STAGE
DJ BOLLOCKS,03:35,04:00,SATURDAY,TRUTH STAGE
BOB VYLAN (EARACHE),02:50,03:35,SATURDAY,TRUTH STAGE
JOHNNY VOLTIK - DJ TOFU,02:20,02:50,SATURDAY,TRUTH STAGE
BRASS AGAINST,01:20,02:20,SATURDAY,TRUTH STAGE
FIZZY GILLESPIE,00:50,01:20,SATURDAY,TRUTH STAGE
"BCO: GRIME ORCHESTRATED FEAT JUICE MENACE, FOOTSIE AND TANA",00:00,00:50,SATURDAY,TRUTH STAGE
ANGEL MEL,23:30,00:00,SATURDAY,TRUTH STAGE
WARGASM (EARACHE),22:30,23:30,SATURDAY,TRUTH STAGE
"DJ CHRIS TOFU, NEW YORK BRASS BAND & FRIENDS CLOSING PARTY",03:45,05:00,SUNDAY,TRUTH STAGE
DR MEAKER,03:00,03:45,SUNDAY,TRUTH STAGE
FIZZY GILLESPIE,02:30,03:00,SUNDAY,TRUTH STAGE
ELVANA - SPECIAL GUEST,01:30,02:30,SUNDAY,TRUTH STAGE
DRIFTY,01:00,01:30,SUNDAY,TRUTH STAGE
HOLLIE COOK,00:00,01:00,SUNDAY,TRUTH STAGE
PONY MONTANA,23:30,00:00,SUNDAY,TRUTH STAGE
MINA & BRYTE,22:30,00:00,SUNDAY,TRUTH STAGE
EMILY DUST,02:00,03:00,THURSDAY,PLATFORM 23
EDNA MARTINEZ,01:00,02:00,THURSDAY,PLATFORM 23
"MOVIMENTOS TAKEOVER: BUSHBBY, PANTHER PANTHER, CAL JADER",22:00,01:00,THURSDAY,PLATFORM 23
HOLD TIGHT RECORDS TAKEOVER: DRIFTY,21:00,22:00,THURSDAY,PLATFORM 23
HOLD TIGHT RECORDS TAKEOVER: DUTCHIE B2B KREED,20:00,21:00,THURSDAY,PLATFORM 23
HOLD TIGHT RECORDS TAKEOVER: ICKLE B2B SUPPLYA B2B INNER ECHO FT WHOKNEW,19:00,20:00,THURSDAY,PLATFORM 23
HOLD TIGHT RECORDS TAKEOVER: DR DUBPLATE B2B BAKEY B2B SPECIAL GUEST B2B BREAKA,17:00,19:00,THURSDAY,PLATFORM 23
KESHENANIGANS,16:00,17:00,THURSDAY,PLATFORM 23
PAPAOUL,05:00,06:00,FRIDAY,PLATFORM 23
IZCO,04:00,05:00,FRIDAY,PLATFORM 23
CLIENT_03,03:00,04:00,FRIDAY,PLATFORM 23
ELIZA ROSE,02:00,03:00,FRIDAY,PLATFORM 23
"DAYTIMERS TAKEOVER FT YOURBOYKIRAN, ROHAN RAZKHIT, RIZMI, ARTHI",23:00,02:00,FRIDAY,PLATFORM 23
LEMON LOUNGE,22:00,23:00,FRIDAY,PLATFORM 23
PATRISHA,21:00,22:00,FRIDAY,PLATFORM 23
ONLY JEWLS B2B DRIFTY,05:00,06:00,SATURDAY,PLATFORM 23
"BACK TO MINE TAKEOVER FEAT CRAZY P, SEAN BROSNAN & SPECIAL GUESTS",02:00,05:00,SATURDAY,PLATFORM 23
SALIAH (MARSM),01:00,02:00,SATURDAY,PLATFORM 23
NOORIYAH (MARSM),00:00,01:00,SATURDAY,PLATFORM 23
SIMONE,23:00,00:00,SATURDAY,PLATFORM 23
ASBO DISCO B2B QUEEN OF PRESSURE,22:00,23:00,SATURDAY,PLATFORM 23
HALCYON HI FI,21:00,22:00,SATURDAY,PLATFORM 23
SECRET HEADLINER,04:00,05:00,SUNDAY,PLATFORM 23
WORMHOLE TAKEOVER: DJ TAHIRA,03:00,04:00,SUNDAY,PLATFORM 23
SECRET HEADLINER,02:00,03:00,SUNDAY,PLATFORM 23
WORMHOLE TAKEOVER: WORM SOUNDSYSTEM,01:00,02:00,SUNDAY,PLATFORM 23
WORMHOLE TAKEOVER: COCO MARIA,00:00,01:00,SUNDAY,PLATFORM 23
WORMHOLE TAKEOVER: POLY-RITMO,23:00,00:00,SUNDAY,PLATFORM 23
ESK,22:00,23:00,SUNDAY,PLATFORM 23
SUMMER AISHA'MAE,21:00,22:00,SUNDAY,PLATFORM 23
SISTA SELECTA - YES MEL,01:00,03:00,THURSDAY,THE SISTXRHOOD
SISTA SELECTA - NINJA RIVER,00:00,01:00,THURSDAY,THE SISTXRHOOD
SISTA SELECTA - YA YA BONES,23:00,00:00,THURSDAY,THE SISTXRHOOD
SISTA SELECTA - I AM FYA,22:00,23:00,THURSDAY,THE SISTXRHOOD
SISTA SELECTA - OPEN CEREMONY,21:00,22:00,THURSDAY,THE SISTXRHOOD
SENSORY ALCHEMISTS WORKSHOPS,12:00,18:00,THURSDAY,THE SISTXRHOOD
MISSCOTEQUE - PRINCESS KOKO,04:00,05:30,FRIDAY,THE SISTXRHOOD
MISSCOTEQUE - JAMURAI,02:30,04:00,FRIDAY,THE SISTXRHOOD
MISSCOTEQUE - DJ AMMI,01:00,02:30,FRIDAY,THE SISTXRHOOD
MISSCOTEQUE - EMMY,23:30,01:00,FRIDAY,THE SISTXRHOOD
MISSCOTEQUE - SADSUGAR,22:00,23:30,FRIDAY,THE SISTXRHOOD
SENSORY ALCHEMISTS WORKSHOPS,14:00,18:00,FRIDAY,THE SISTXRHOOD
BOOTY BASS - B2B SETS FROM ALL BB CREW,04:00,06:00,SATURDAY,THE SISTXRHOOD
BOOTY BASS - BUNGZO,03:00,04:00,SATURDAY,THE SISTXRHOOD
BOOTY BASS - HANNZA,02:00,03:00,SATURDAY,THE SISTXRHOOD
BOOTY BASS - ADEEVAH,01:00,02:00,SATURDAY,THE SISTXRHOOD
BOOTY BASS - NGAIO,00:00,01:00,SATURDAY,THE SISTXRHOOD
BOOTY BASS - FABIENNE,23:00,00:00,SATURDAY,THE SISTXRHOOD
BOOTY BASS - B2B SETS FROM ALL BB CREW,22:00,23:00,SATURDAY,THE SISTXRHOOD
SENSORY ALCHEMISTS WORKSHOPS,14:00,18:00,SATURDAY,THE SISTXRHOOD
SISTXRHOOD CLUBHOUSE TAMTAM,04:00,05:00,SUNDAY,THE SISTXRHOOD
SISTXRHOOD CLUBHOUSE - LEILA (FEMME 45),03:00,04:00,SUNDAY,THE SISTXRHOOD
SISTXRHOOD CLUBHOUSE - HAYTER PLAYER,02:00,03:00,SUNDAY,THE SISTXRHOOD
SISTXRHOOD CLUBHOUSE - ESTI,01:00,02:00,SUNDAY,THE SISTXRHOOD
SISTXRHOOD CLUBHOUSE - KYMA B2B AILISH,00:00,01:00,SUNDAY,THE SISTXRHOOD
SISTXRHOOD CLUBHOUSE - DRAG & CABARET WITH THAT RAY,23:00,00:00,SUNDAY,THE SISTXRHOOD
SISTXRHOOD CLUBHOUSE - NATALIA,22:00,23:00,SUNDAY,THE SISTXRHOOD
DAVE BEER,22:30,00:00,THURSDAY,FLYING BUS
JACK & ARLO (BACKTOBASICS),20:40,22:30,THURSDAY,FLYING BUS
THE ATCHIN TAN HOUSE BAND,20:10,20:40,THURSDAY,FLYING BUS
TRAVELLERS AWARENESS LAUNCH,20:00,20:10,THURSDAY,FLYING BUS
RICHY AHMED,02:00,04:00,FRIDAY,FLYING BUS
ARCHIE HAMILTON,00:00,02:00,FRIDAY,FLYING BUS
LUKE WELSH,23:00,00:00,FRIDAY,FLYING BUS
BEN POUND B2B ITCHY RICHY,22:00,23:00,FRIDAY,FLYING BUS
GUEST DJ,02:00,04:00,SATURDAY,FLYING BUS
GRAHAM MASSEY (808 STATE) B2B JACKSON MASSEY,00:00,02:00,SATURDAY,FLYING BUS
TONY ROSS,23:05,00:00,SATURDAY,FLYING BUS
ANDY BARKER (808 STATE) TRIBUTE,23:00,23:05,SATURDAY,FLYING BUS
PORCHCRAWLER,22:00,23:00,SATURDAY,FLYING BUS
CHRISTIAN AB B2B QUEST,02:00,04:00,SUNDAY,FLYING BUS
LAIDLAW,00:00,02:00,SUNDAY,FLYING BUS
ANIMAL CROSSING DJS,22:00,00:00,SUNDAY,FLYING BUS
S.MURK,02:00,03:00,THURSDAY,THE SALON CAROUSEL
MINKI,01:00,02:00,THURSDAY,THE SALON CAROUSEL
NICKY BLACKMARKET B2B MILLZ,00:00,01:00,THURSDAY,THE SALON CAROUSEL
KELVIN 373 B2B KAISHA,23:00,00:00,THURSDAY,THE SALON CAROUSEL
RJD,22:00,23:00,THURSDAY,THE SALON CAROUSEL
NANG,21:00,22:00,THURSDAY,THE SALON CAROUSEL
TRIPLE XL,20:00,21:00,THURSDAY,THE SALON CAROUSEL
SHARPIE,05:00,06:00,FRIDAY,THE SALON CAROUSEL
SHADED,04:00,05:00,FRIDAY,THE SALON CAROUSEL
T>I,03:00,04:00,FRIDAY,THE SALON CAROUSEL
INJA,02:00,03:00,FRIDAY,THE SALON CAROUSEL
SHOSH,01:00,02:00,FRIDAY,THE SALON CAROUSEL
DIRTY DIKE,00:00,01:00,FRIDAY,THE SALON CAROUSEL
DATKID,23:00,00:00,FRIDAY,THE SALON CAROUSEL
TRIPLE XL,22:00,23:00,FRIDAY,THE SALON CAROUSEL
E-COLI,05:00,06:00,SATURDAY,THE SALON CAROUSEL
T-MENACE,04:00,05:00,SATURDAY,THE SALON CAROUSEL
MANDIDEXTROUS,03:00,04:00,SATURDAY,THE SALON CAROUSEL
SPYRO,02:00,03:00,SATURDAY,THE SALON CAROUSEL
KAOTIK KARTEL,00:00,02:00,SATURDAY,THE SALON CAROUSEL
SCAMP,23:00,00:00,SATURDAY,THE SALON CAROUSEL
TRIPLE XL,22:00,23:00,SATURDAY,THE SALON CAROUSEL
JIM BITCH B2B STIVS,04:00,05:00,SUNDAY,THE SALON CAROUSEL
BOU,03:00,04:00,SUNDAY,THE SALON CAROUSEL
BORN ON ROAD,01:00,02:00,SUNDAY,THE SALON CAROUSEL
MONROLLER,00:00,01:00,SUNDAY,THE SALON CAROUSEL
SAMURAI BREAKS,23:00,00:00,SUNDAY,THE SALON CAROUSEL
TRIPLE XL,22:00,23:00,SUNDAY,THE SALON CAROUSEL
KELVIN 373 BTB ARIES,02:00,03:00,THURSDAY,BLIND TIGER
TOM RAVENSCROFT,01:00,02:00,THURSDAY,BLIND TIGER
A LITTLE SOUND,00:00,01:00,THURSDAY,BLIND TIGER
AFT RAPS - CARASEL LIVE - BLACKSMITH & FRENIC,22:00,00:00,THURSDAY,BLIND TIGER
"SERKUS, NICK THE HEDGE & SPECIAL GUESTS",20:00,22:00,THURSDAY,BLIND TIGER
DJ SYMPTOM,18:30,20:00,THURSDAY,BLIND TIGER
SCAMP,17:00,18:30,THURSDAY,BLIND TIGER
DYSLLEXIC MUSTARD,16:00,17:00,THURSDAY,BLIND TIGER
DJ BISH,05:00,06:00,FRIDAY,BLIND TIGER
CHARLIE TEE,04:00,05:00,FRIDAY,BLIND TIGER
DRS IN SESSION FT DOGGER,03:00,04:00,FRIDAY,BLIND TIGER
"WATCH THE RIDE (DJ RANDALL, DISMANTLE, DJ DIE)",02:00,03:00,FRIDAY,BLIND TIGER
INJA & CHRIS MUNKY,01:00,02:00,FRIDAY,BLIND TIGER
APH,00:00,01:00,FRIDAY,BLIND TIGER
GARDNA & FRIENDS ALL NIGHT TAKEOVER WITH… OH MY ROSH!,23:00,00:00,FRIDAY,BLIND TIGER
RUMBLE IN THE JUNGLE - NOISY ANTICS BTB MONROLLER,22:00,23:00,FRIDAY,BLIND TIGER
RUMBLE IN THE JUNGLE - EUPHONIQUE BTB KATALYST,21:00,22:00,FRIDAY,BLIND TIGER
MILF FM,20:00,21:00,FRIDAY,BLIND TIGER
SMELLINGTON PIFF,19:15,20:00,FRIDAY,BLIND TIGER
"CREATURES OF HABIT FT SEAN PENG, ERIC THE RED, ILLINFORMED & LEAF DOG",18:15,19:15,FRIDAY,BLIND TIGER
GWYN - CROW POSSE,16:30,18:00,FRIDAY,BLIND TIGER
ROUNDED,15:30,16:30,FRIDAY,BLIND TIGER
ESME BANKS,14:00,15:30,FRIDAY,BLIND TIGER
PIERS THOMPSON,12:30,14:00,FRIDAY,BLIND TIGER
"UNCLE DUGS AND FRIENDS PRESENST 30 YEARS OF BREAKBEATS - FT UNCLE DUGS, MOZEY, MARK XTC, DADDY NATURE",02:00,06:00,SATURDAY,BLIND TIGER
SERKUS HOSTED BY JAGO,01:00,02:00,SATURDAY,BLIND TIGER
JIM BITCH (OLD SKOOL RAVE SET),00:00,01:00,SATURDAY,BLIND TIGER
CHEZNEY 100 % VINYL SET,23:00,00:00,SATURDAY,BLIND TIGER
ANNA PRANK,22:00,23:00,SATURDAY,BLIND TIGER
NORTH FIRE SOUND,21:00,22:00,SATURDAY,BLIND TIGER
SONWAH,20:00,21:00,SATURDAY,BLIND TIGER
MOVIN WHATA / GUERILLA TACTICS,19:00,20:00,SATURDAY,BLIND TIGER
ELECTRIC CUSTARD,17:45,18:45,SATURDAY,BLIND TIGER
CHEZNEY & MAXINE (FIRE PIT COLLECTIVE),16:30,17:30,SATURDAY,BLIND TIGER
ROUNDED,15:30,16:30,SATURDAY,BLIND TIGER
DNR,14:00,15:30,SATURDAY,BLIND TIGER
MISS MONUMENT,12:30,14:00,SATURDAY,BLIND TIGER
TOBY SPIN (CLUB MOMO TAKEOVER),04:00,05:00,SUNDAY,BLIND TIGER
SEB BAILEY - TS2W - TUSKAN + SPECIAL GUEST MCS,01:30,04:00,SUNDAY,BLIND TIGER
AFT RECORDS BTB RUN - CRITICAL IMPACT - D* MINDS - DAZEE - DUBBZ - MOVE -,01:30,04:00,SUNDAY,BLIND TIGER
NICK THE HEDGE (CLUB MOMO TAKEOVER),00:30,01:30,SUNDAY,BLIND TIGER
"KAOTIK KARTEL FT MISTAFIRE, JAGO, RIVAH JORDON &TALLULAH BLUE (CLUB MOMO TAKEOVER)",23:30,12:30,SUNDAY,BLIND TIGER
RAGGAMUFFIN SOUND BTB GOLD DUBS (CLUB MOMO TAKEOVER),22:30,23:30,SUNDAY,BLIND TIGER
50 PENCE (CLUB MOMO TAKEOVER),21:30,22:30,SUNDAY,BLIND TIGER
MANI (CLUB MOMO TAKEOVER),20:30,21:30,SUNDAY,BLIND TIGER
CONGO IAIN,19:30,20:30,SUNDAY,BLIND TIGER
BLIND TIGER DJ'S,14:00,19:30,SUNDAY,BLIND TIGER
CUMBIA KID,12:30,14:00,SUNDAY,BLIND TIGER
OLD BABY MACKEREL,03:30,04:30,THURSDAY,SMALL WORLD STAGE
THEE ONES,02:00,03:00,THURSDAY,SMALL WORLD STAGE
THE UNDERCOVER HIPPY,00:30,01:30,THURSDAY,SMALL WORLD STAGE
DUNCAN DISORDERLY & THE SCALLYWAGS,23:00,00:00,THURSDAY,SMALL WORLD STAGE
THE ODD BEATS,21:30,22:30,THURSDAY,SMALL WORLD STAGE
THE JAS FAT JAZZ BAND,20:00,21:00,THURSDAY,SMALL WORLD STAGE
SUBTLE MACHINES,18:30,19:30,THURSDAY,SMALL WORLD STAGE
PSYCHO-ACOUSTIC GOAT,17:00,18:00,THURSDAY,SMALL WORLD STAGE
YOUNG WATERS,15:45,16:45,THURSDAY,SMALL WORLD STAGE
SEAN TAYLOR,14:15,15:15,THURSDAY,SMALL WORLD STAGE
T E YATES,13:20,14:00,THURSDAY,SMALL WORLD STAGE
P4NDA MC,12:00,13:00,THURSDAY,SMALL WORLD STAGE
NINE DEAD MEN,03:30,04:30,FRIDAY,SMALL WORLD STAGE
DUNCAN DISORDERLY & THE SCALLYWAGS,01:45,03:00,FRIDAY,SMALL WORLD STAGE
CHAINSKA BRASSIKA,12:00,01:15,FRIDAY,SMALL WORLD STAGE
CORNHEAD,22:30,23:30,FRIDAY,SMALL WORLD STAGE
FISHNET JACKSON,21:00,22:00,FRIDAY,SMALL WORLD STAGE
GIN BOWLERS TBC,19:30,20:30,FRIDAY,SMALL WORLD STAGE
TOBIAS JACOB,18:00,17:00,FRIDAY,SMALL WORLD STAGE
THE STRIKING CLOCK,16:45,17:45,FRIDAY,SMALL WORLD STAGE
THE PORTRAITS,15:30,16:30,FRIDAY,SMALL WORLD STAGE
P4NDA MC,14:15,15:00,FRIDAY,SMALL WORLD STAGE
ANDY TYMAN,13:00,14:00,FRIDAY,SMALL WORLD STAGE
STEVIE P,12:00,12:45,FRIDAY,SMALL WORLD STAGE
SCARLET PIMPERNEL,03:30,05:00,SATURDAY,SMALL WORLD STAGE
CABLE STREET COLLECTIVE,01:45,03:00,SATURDAY,SMALL WORLD STAGE
3 DAFT MONKEYS,12:00,01:15,SATURDAY,SMALL WORLD STAGE
OCTOGON,22:30,23:30,SATURDAY,SMALL WORLD STAGE
THEE ONES,20:45,21:45,SATURDAY,SMALL WORLD STAGE
THREADS ON CANVASS,19:15,20:15,SATURDAY,SMALL WORLD STAGE
PRAYING FOR THE RAIN,17:45,18:45,SATURDAY,SMALL WORLD STAGE
AROUND ABOUT DUSK,16:15,17:15,SATURDAY,SMALL WORLD STAGE
CASH COWS,14:45,15:45,SATURDAY,SMALL WORLD STAGE
DEAD HORSE BAY,13:15,14:15,SATURDAY,SMALL WORLD STAGE
RIVER ROOTS,12:00,13:00,SATURDAY,SMALL WORLD STAGE
TOBIAS JACOB,01:15,02:15,SUNDAY,SMALL WORLD STAGE
THE LITTLE UNSAID,12:00,01:00,SUNDAY,SMALL WORLD STAGE
GENERAL MAYBE,21:45,23:00,SUNDAY,SMALL WORLD STAGE
PARADE SIRENS,20:15,21:15,SUNDAY,SMALL WORLD STAGE
DUPLICATE,18:45,19:45,SUNDAY,SMALL WORLD STAGE
SCARLET PIMPERNEL,17:15,18:15,SUNDAY,SMALL WORLD STAGE
T E YATES,16:00,17:00,SUNDAY,SMALL WORLD STAGE
ANDREW MAXWELL MORRIS,14:30,15:30,SUNDAY,SMALL WORLD STAGE
MITCHELL & VINCENT,13:15,14:15,SUNDAY,SMALL WORLD STAGE
CELESTE LOVICK,12:00,13:00,SUNDAY,SMALL WORLD STAGE
SAMA' ABDULHADI,01:30,03:00,THURSDAY,GREENPEACE
ROGER SANCHEZ,00:00,01:30,THURSDAY,GREENPEACE
THIS IS NOW DJ'S,22:30,00:00,THURSDAY,GREENPEACE
MR BRUCE,21:30,22:30,THURSDAY,GREENPEACE
WOODY COOK,20:30,21:30,THURSDAY,GREENPEACE
STEAM DOWN,19:45,20:30,THURSDAY,GREENPEACE
MERA BHAI (DJ SET),18:30,19:45,THURSDAY,GREENPEACE
LAVA LA RUE,18:00,18:30,THURSDAY,GREENPEACE
BEATLES DUB CLUB,17:00,18:00,THURSDAY,GREENPEACE
WILL VARLEY,16:00,17:00,THURSDAY,GREENPEACE
OH MY GOD! IT'S THE CHURCH (DJ SET),14:55,15:55,THURSDAY,GREENPEACE
EFÉ,13:45,14:30,THURSDAY,GREENPEACE
EVA LAZARUS,12:30,13:15,THURSDAY,GREENPEACE
BIG FISH LITTLE FISH W/ MARK XTC,11:00,12:30,THURSDAY,GREENPEACE
POWER BALLAD YOGA,10:00,11:00,THURSDAY,GREENPEACE
HE.SHE.THEY. - ELKKA,01:30,03:00,FRIDAY,GREENPEACE
HE.SHE.THEY. - SYREETA,00:15,01:30,FRIDAY,GREENPEACE
HE.SHE.THEY. - CHLOE CAILLET,23:00,00:15,FRIDAY,GREENPEACE
HE.SHE.THEY. - MAZE & MASTERS,21:45,23:00,FRIDAY,GREENPEACE
SHE DREW THE GUN,20:45,21:45,FRIDAY,GREENPEACE
CUPPY,19:45,20:45,FRIDAY,GREENPEACE
GEORGE RILEY,19:00,19:45,FRIDAY,GREENPEACE
SCARLET O' MALLEY,18:00,19:00,FRIDAY,GREENPEACE
DREAM NAILS,17:15,18:00,FRIDAY,GREENPEACE
DJ DICK & MC PURKY,16:15,17:15,FRIDAY,GREENPEACE
RACHEL CHINOURIRI,15:30,16:15,FRIDAY,GREENPEACE
R.A.E,14:15,15:00,FRIDAY,GREENPEACE
NDA LAUNCH PARTY WITH ABBIE MCCARTHY & FRIENDS,13:15,14:15,FRIDAY,GREENPEACE
NOVA TWINS,12:30,13:15,FRIDAY,GREENPEACE
BIG FISH LITTLE FISH W/ ARIELLE FREE,11:00,12:30,FRIDAY,GREENPEACE
POWER BALLAD YOGA,10:00,11:00,FRIDAY,GREENPEACE
MELLA DEE,01:30,03:00,SATURDAY,GREENPEACE
PLUMP DJS,00:00,01:30,SATURDAY,GREENPEACE
ABSOLUTE.,22:30,00:00,SATURDAY,GREENPEACE
SPECIAL GUEST TBA,20:45,21:30,SATURDAY,GREENPEACE
FLEETMAC WOOD,19:30,20:45,SATURDAY,GREENPEACE
EASY LIFE,18:45,19:30,SATURDAY,GREENPEACE
LUKE STEREO,17:45,18:45,SATURDAY,GREENPEACE
BIG JOANIE,17:00,17:45,SATURDAY,GREENPEACE
DON LETTS & GAUDI (CHANT LIVE DUB),16:00,17:00,SATURDAY,GREENPEACE
KATY J PEARSON,15:15,16:00,SATURDAY,GREENPEACE
TIM BURGESS,14:00,14:45,SATURDAY,GREENPEACE
SARAH LAMPTEY,13:15,14:00,SATURDAY,GREENPEACE
KITTY LIV,12:30,13:15,SATURDAY,GREENPEACE
JUNIOR JUNGLE,11:00,12:30,SATURDAY,GREENPEACE
POWER BALLAD YOGA,10:00,11:00,SATURDAY,GREENPEACE
RICHY AHMED,01:00,02:30,SUNDAY,GREENPEACE
JAMZ SUPERNOVA,23:30,01:00,SUNDAY,GREENPEACE
ANDY CARROLL & FRIENDS,21:30,23:30,SUNDAY,GREENPEACE
TANKUS THE HENGE,20:30,21:30,SUNDAY,GREENPEACE
